,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
729,-31850,-41790,-47740,-49350,-48300,-47460,-49000,-53690,-60340,-66710,-70980,-72100,-70140,-65380,-59080,-52360,-46760,-42700,-39970,-38150,-37030,-36330,-35490,-33390,-31360,-29470,-25620,-20580,-15680,-11690,-8540,-3150,-350,2170,4550,6790,7490,5880,2520,-1120,-3850,-5250,-5670,-4970,-2800,910,4900,7980,10640,14070,18130,20790,19950,15120,5600,-7280,-20860,-34160,-47250,-58100,-64820,-66150,-60760,-49070,-33530,-17080,-2660,9730,18550,23170,24710,23730,23170,23170,24080,25970,28140,29610,29470,27020,21770,13720,4340,-3710,-8540,-10570,-11060,-10500,-9730,-8260,-5320,-630,6230,15120,25200,35350,43680,49210,50610,46480,36750,23310,8400,-4690,-14070,-19670,-22960,-26670,-32690,-52780,-63280,-71330,-75740,-76230,-73500,-68110,-60830,-52640,-45010,-38780,-33530,-29470,-28000,-28910,-30940,-33180,-34510,-34930,-34580,-33180,-31080,-28000,-24640,-21840,-19530,-17780,-17010,-17080,-17850,-18900,-19950,-21350,-22750,-23450,-23100,-21210,-19040,-16730,-15540,-14420,-13230,-11130,-6510,1400,10780,18480,22190,21840,18690,14140,8260,1260,-6720,-14070,-16660,-11830,-2100,7700,14980,19530,21770,21770,19740,15750,11760,8820,7420,7000,6650,5180,1750,-3640,-10780,-18200,-24080,-27720,-31150,-31990,-31780,-30590,-28700,-26180,-22960,-18550,-12600,-4970,3570,12250,20230,27020,0
730,32200,36190,38290,36120,28910,18270,7280,-770,-4900,-5250,-2450,1400,4130,4550,2870,-140,-3080,-4970,-5110,-3570,-1330,560,1820,2310,-560,-3290,-6230,-9380,-12810,-15820,-17710,-17570,-15470,-12110,-8470,-6090,-5390,-4970,-3920,-3150,-3360,-4550,-6720,-9870,-13860,-18620,-24080,-29330,-32830,-33320,-30310,-24710,-18340,-13300,-10990,-10290,-9520,-8400,-6510,-2240,2240,4130,2240,-10920,-18760,-26250,-31780,-31640,-22120,-4690,14490,29540,38360,42420,44030,43540,41370,38290,34930,31920,28840,25060,20650,16590,13440,11480,10360,9660,9520,9940,10710,11200,11130,10150,8470,6790,5460,5670,7770,10920,14280,19600,21490,24080,28000,32900,36960,37450,32340,21700,7770,-6020,-16030,-19600,-18340,-15960,-14140,-12250,-10220,-7560,-4060,-560,2310,4060,4550,3500,980,-2310,-4970,-6300,-6160,-5040,-3500,-2170,-1680,-2660,-4340,-5530,-5250,-3430,70,140,-1610,-5320,-10430,-15610,-19670,-22470,-24570,-26670,-29330,-32270,-35210,-37310,-37520,-35280,-30660,-24850,-18340,-11830,-7280,-5950,-6650,-7770,-7070,-3500,1260,5390,7770,7910,6090,2380,-2870,-9030,-14630,-18340,-20370,-21000,-20300,-17920,-13580,-7840,-1330,6020,13370,19810,24360,26390,26040,23240,18550,12810,6930,1610,-2450,-5320,-7770,-10780,-14490,-17990,0
731,-19810,-19460,-17220,-13440,-8050,-980,7280,15540,23170,29260,32130,29610,20580,5250,-12460,-26880,-34580,-33460,-30170,-26600,-22470,-18340,-14420,-10920,-8120,-5740,-4060,-3360,-3360,-4200,-6300,-9940,-15050,-20860,-26950,-32690,-37590,-41160,-43540,-45080,-45780,-45850,-44800,-42840,-40180,-37450,-34720,-32480,-30450,-28700,-27090,-25760,-24920,-24780,-25480,-26600,-27300,-25200,-21420,-16800,-12110,-8960,-7630,-6580,-4340,-770,3500,7420,9240,8190,4970,350,-5600,-13440,-21560,-26950,-26600,-18690,-5180,8190,17710,23240,25550,25340,23310,20020,16450,13230,11620,11760,13300,15610,18340,20790,22260,20720,18900,17150,15470,13930,12180,10150,7770,6370,6790,9030,12740,16800,20580,25060,29190,32690,36890,42140,47670,51940,52220,46690,34790,17010,-2380,-17080,-24920,-26740,-25550,-25130,-27160,-29680,-30380,-28280,-23380,-15120,-3290,18970,23310,23240,19390,11760,1260,-10640,-22330,-32410,-39130,-42630,-44520,-45990,-46900,-47040,-47390,-47950,-47250,-44520,-41580,-38570,-34370,-30590,-28210,-26320,-25060,-25690,-28000,-31850,-36190,-40460,-42700,-40180,-32410,-23520,-16310,-12670,-11060,-6230,11340,17500,21840,23800,21210,14700,6020,-2100,-6650,-5390,-350,7070,15680,23660,29400,32200,32550,32130,32200,32830,34720,38360,42700,46760,49770,51310,51030,48440,0
732,44100,38710,32970,27720,23310,19250,15190,11270,8470,6930,6230,4970,5810,7840,11200,16100,22610,29470,32760,29680,20720,6650,-8960,-20020,-23660,-20720,-14700,-7700,-840,4130,5320,3080,70,-2240,-4270,-6020,-8120,-10920,-14350,-18480,-23310,-28700,-34090,-38220,-40460,-40950,-40460,-39690,-39130,-38780,-35280,-31430,-27090,-23800,-21840,-21000,-20580,-19600,-17360,-14000,-11270,-10500,-11550,-13020,-13020,-11480,-8750,-5740,-1120,3360,4620,2450,-2730,-9310,-13020,-11620,-8680,-5880,-5250,-7700,-12250,-19040,-27440,-34020,-36190,-33810,-27860,-19530,-9870,6720,11620,14910,17780,21210,24500,26460,27510,28000,27930,27160,25270,21910,17710,13790,10640,7140,2800,-1540,-5460,-9030,-11900,-13300,-13090,-11900,-10780,-9310,-6300,-770,7560,17990,29400,39550,47530,52290,51030,43050,30380,15330,-11550,-18760,-21490,-22120,-22260,-23310,-23660,-20440,-14980,-8120,-490,6510,12110,14280,12460,7700,700,-7070,-14280,-20090,-24150,-26530,-28000,-29120,-30310,-30800,-30520,-29680,-28770,-27860,-26740,-25830,-25410,-24780,-23310,-21630,-20790,-20720,-20370,-20510,-21070,-20860,-17850,-11760,-3990,3570,10150,15260,19530,25550,33390,40390,44100,43050,36260,24710,11270,-1050,-9940,-13300,-10850,-3220,6860,16100,23170,28350,32620,36050,36890,34650,31010,27370,0
733,26810,30660,34720,34580,32130,31220,30520,28070,25270,22960,22750,23380,22680,20230,17010,15680,15540,15610,16520,18060,19530,21910,25970,31360,35630,35700,31220,21420,5390,-13160,-28840,-38920,-42630,-42560,-40460,-37520,-33810,-28000,-19600,-10920,-3010,2380,3990,-3360,-7910,-10430,-11270,-11550,-11760,-12670,-14140,-15820,-17360,-19040,-20580,-22680,-24850,-26320,-27860,-29610,-30380,-29890,-29050,-28210,-27580,-27300,-27580,-27930,-27510,-27300,-28280,-28980,-27090,-22050,-15330,-8120,-1680,3640,8890,15470,23730,31780,41370,42350,40600,35280,25480,13230,2870,-3850,-9030,-13440,-16590,-18970,-21210,-21770,-19670,-14350,-5530,5880,18060,28980,36120,39060,38290,34790,29820,24990,20440,15960,12040,8120,3780,-1190,-7140,-12600,-15820,-15750,-12320,-6860,5670,14070,21350,27230,33880,37800,37940,32480,18900,-2240,-27230,-49350,-61670,-61670,-51660,-35770,-17010,770,14630,22540,24150,20440,13860,4970,-5460,-16170,-25690,-32550,-36820,-39480,-41720,-43750,-45360,-46900,-48370,-49980,-51170,-50050,-46480,-35210,-30100,-26530,-24290,-22260,-19390,-15050,-9310,-3360,1680,5180,6650,5950,3220,490,-210,1750,6090,11620,17220,21840,25760,29820,32410,31920,28000,20580,9590,-4970,-19250,-27370,-27020,-19670,-8400,4200,16030,26040,33810,39200,44380,44450,0
734,43050,40320,36540,32340,28490,25060,21630,17850,13860,10150,7420,5880,5460,6160,7350,8890,10570,11690,12250,13510,16380,20580,25130,29960,34020,36120,37240,38780,41860,45360,46690,44310,38570,29820,17500,3780,-6230,-6790,-210,5740,9310,10920,10080,6580,1960,-1820,-4200,-5390,-5530,-4830,-3850,-3710,-5460,-9380,-15120,-21980,-27860,-31220,-31710,-30170,-27090,-22750,-18410,-14840,-12320,-10990,-11200,-13020,-15680,-17500,-17430,-15960,-14280,-13580,-13930,-14700,-16170,-16170,-15050,-12460,-8470,-3710,770,3570,4340,5040,6720,8540,9520,10150,9800,6440,-2100,-14140,-25830,-33390,-33390,-25550,-11060,7140,24710,39270,50680,59500,66500,71330,73500,73430,71540,68040,63210,57540,51030,43680,35980,21910,17220,13790,11060,8400,5320,2030,-1820,-5040,-6860,-7350,-7770,-8750,-10290,-11690,-12250,-10220,-4830,1260,4270,2380,-3640,-12950,-23800,-32270,-37520,-39970,-39830,-38920,-39340,-42000,-45570,-47110,-44730,-40040,-34860,-30660,-28700,-30730,-34230,-39200,-45640,-52780,-59150,-63700,-65870,-65450,-63630,-60970,-57330,-53410,-50050,-47180,-44380,-40600,-35910,-31010,-26600,-22750,-20160,-18760,-18690,-19320,-19670,-20230,-20930,-20650,-19040,-16520,-14490,-13300,-12180,-10710,-8820,-7420,-5250,-1050,11900,18900,25130,28280,26460,20300,12600,6230,0
735,3360,4830,8960,13860,18830,24220,30660,38010,45850,52500,56980,59360,60130,59920,59080,57610,54320,48510,41160,33880,27580,22470,18060,13370,7070,-1400,-8540,-12740,-14420,-13580,-6650,-1960,2520,7210,12530,19320,27510,34720,37310,33180,23100,9660,-4340,-15540,-22190,-23590,-22540,-22470,-25900,-32760,-39480,-41790,-38570,-31920,-23800,-16380,-11550,-10710,-13160,-16940,-21070,-25270,-29190,-31710,-32620,-32410,-31360,-29890,-23730,-18620,-13090,-8400,-5320,-4550,-5320,-5810,-5390,-4060,-2240,-560,0,-630,-2240,-3500,-3990,-3360,-910,3150,6930,10150,14070,18620,23520,30030,39270,49490,57190,60760,60480,57050,51520,46270,42700,40040,36820,32830,28910,24570,24920,26600,29050,31080,32480,32690,31640,29190,26040,22680,19180,15190,10920,6790,3150,-70,-2590,-4410,-5950,-7560,-8540,-7980,-4970,-70,5530,11200,17290,24360,32200,39550,45780,49280,48650,43190,32130,17850,6510,980,3290,6720,9520,10920,9800,5600,770,-2100,-1610,1120,3990,4480,1470,-4830,-13510,-23100,-32480,-40390,-45500,-48020,-48790,-48090,-45850,-42490,-38850,-36050,-34650,-34230,-32970,-30310,-26460,-22400,-18900,-16240,-13720,-10710,-7000,-3150,-70,3290,4340,6020,9100,12880,15960,19250,23520,27930,31360,32900,30940,24220,12180,-6020,0
736,-26880,-44660,-55650,-57960,-49560,-29610,-770,29610,55020,73150,85540,93240,95550,93030,86310,77280,67690,58730,50540,43330,36330,29260,22400,16030,7490,7070,8330,9590,10010,9380,8190,6930,5250,3360,4970,12600,24500,38010,52010,65590,74760,74480,63980,46830,29050,13300,70,-10500,-18410,-24920,-32480,-41230,-49350,-54390,-54460,-49560,-43050,-37870,-35420,-35420,-37030,-39340,-43330,-43260,-41580,-39270,-37170,-36540,-37380,-38780,-40460,-41860,-42140,-40600,-37450,-33740,-30310,-27580,-26180,-25480,-24920,-24010,-22960,-21770,-21070,-21140,-21280,-20440,-18130,-14980,-11410,-8820,-8050,-8470,-9100,-8540,-4410,4620,16170,26880,33600,32690,24990,15120,6370,1680,1680,5530,10710,15050,17010,16240,13440,9030,3710,-1190,-4690,-6440,-7350,-7980,-9030,-10780,-13440,-17080,-20860,-23450,-24430,-24220,-23100,-21630,-19950,-17570,-13860,-9100,-3500,1820,6020,9100,11550,13930,18760,20930,21280,17570,8190,-6790,-25970,-44940,-59360,-66780,-66710,-61670,-55720,-48720,-38640,-25690,-10920,3430,15050,21980,24290,24220,22890,19670,14630,9310,5250,-70,-9100,-18760,-24990,-29470,-34230,-38850,-41650,-41650,-39410,-35700,-23730,-16730,-11410,-8260,-6720,-5460,-3150,770,4830,9240,13790,16800,17220,17640,18900,19740,19600,19880,21560,25270,31360,38360,0
737,43540,45640,44870,41300,35140,26950,17290,7980,-280,-3710,770,10780,21910,30940,36960,40110,41790,42420,41020,38920,37100,35840,34300,31780,27720,22260,16240,10780,6790,4690,4620,5950,7840,10150,12250,13160,12460,10500,8400,7700,9100,12530,17220,22330,26460,28210,27440,24430,18200,6790,-9310,-28210,-47110,-62860,-73780,-80920,-77700,-67620,-48860,-25060,-1680,18130,32830,41860,45990,46550,44310,38990,31080,21700,11550,1470,-8120,-16870,-24150,-30520,-36050,-37870,-36120,-33810,-32480,-31780,-30590,-27860,-24080,-20650,-18130,-15890,-13440,-10780,-8680,-7630,-7000,-3500,140,3780,5880,7210,10220,15750,23520,33320,43190,51310,56770,59080,57680,52150,43330,33320,25130,21910,23100,25480,26670,26810,27230,28770,31640,35000,38290,40670,41720,41160,39060,36120,32900,29540,26250,23380,20090,11200,5810,840,-2940,-4900,-5390,-5180,-4200,-2520,-490,1750,5180,10850,18480,27370,36960,43820,44170,38500,27510,12880,-560,-9800,-13510,-11690,-6370,-1680,-350,-1050,-1610,-2100,-2660,-2870,-2940,-4060,-6720,-11200,-16730,-23730,-24640,-25200,-26110,-27720,-29610,-31430,-32900,-34020,-33390,-30380,-27860,-26320,-24780,-22260,-19250,-16660,-14560,-12530,-10780,-9590,-9310,-9940,-10850,-11760,-12810,-12950,-11130,-8540,-6230,-4550,0
738,-2870,-630,2380,5250,6160,5040,1610,-4900,-23240,-31850,-36260,-33530,-22400,-4340,15540,32550,45290,53760,59570,63280,64890,64680,62930,60200,55790,48790,41510,37380,36750,37870,38290,36610,33600,30030,26250,22400,18340,14140,10500,7980,7490,9730,14000,18270,22330,27370,41370,51240,61530,70700,75810,72450,56630,30450,560,-24570,-39550,-44030,-39620,-29260,-16590,-5320,2940,8400,13090,17570,20090,18970,14700,8050,-350,-9730,-19600,-29120,-37310,-43260,-46550,-47110,-46270,-44380,-41790,-39060,-35770,-31710,-26530,-14630,-9660,-5950,-4130,-4200,-4970,-4830,-3430,-1960,-1820,-2590,-3920,-5670,-6930,-6510,-4200,-1540,770,2870,5320,9100,14420,19320,21420,19250,13160,5250,-2660,-9380,-15680,-20860,-21420,-14350,-2030,10010,18620,24430,28980,34440,35770,37450,40180,43680,46760,48300,47320,44030,39270,34090,28910,23870,18900,14280,10570,7490,4970,2660,560,-490,630,3920,8470,13230,17990,23240,28560,33670,37660,39130,36890,31570,24080,14980,5600,-3640,-14490,-15190,-15190,-16380,-18690,-20930,-22190,-21420,-19670,-17150,-13230,-9590,-7560,-8120,-11690,-17990,-25340,-32060,-39200,-44940,-48090,-47810,-44450,-39760,-34440,-29680,-25970,-23590,-22890,-25130,-28280,-28770,-23310,-18690,-16660,-16240,-16660,-18340,-22120,-23310,0
739,-23450,-22120,-19600,-15750,-10640,-5880,-4200,-5740,-7770,-8890,-9380,-9520,-10430,-12810,-15890,-19670,-23310,-26180,-26670,-21350,-11410,-1190,7840,14700,18480,19110,17430,14490,12040,10990,11830,13230,13930,13930,12810,10920,4060,420,-3290,-7000,-10990,-14490,-15890,-14980,-12110,-7490,-2520,1890,5250,7630,9240,11690,16660,25270,36190,46900,55020,57750,51800,37030,20440,8820,1820,-770,-910,980,2800,700,-4340,-9730,-12670,-11200,-6440,-1330,4200,3570,1120,-3220,-9520,-17010,-24220,-29470,-32270,-33110,-33250,-33390,-33040,-32270,-33180,-35350,-35210,-34300,-34510,-34510,-34580,-35350,-35840,-34440,-31010,-26320,-21840,-19320,-18830,-19460,-19530,-17990,-15610,-12740,-9380,-5810,-1680,4970,29260,44170,55440,59850,56840,49700,41300,33600,26530,20370,16310,15540,19250,24710,27650,27020,23870,19530,16380,15960,17710,20720,24290,27230,28700,28630,27370,25130,22820,20510,18270,16310,14910,13440,11130,7490,2660,-2380,-5810,-6370,-4340,-980,3360,8610,14630,22330,31990,40530,44870,42910,33460,20160,7630,-2940,-11270,-17010,-20020,-21070,-22050,-23240,-23940,-22190,-18060,-12390,-6580,-2100,-70,-490,-3710,-9730,-17920,-26460,-33740,-39130,-42840,-44730,-45010,-44310,-40740,-38430,-36470,-34860,-33460,-31780,-30170,-28560,-27090,-26880,0
740,-28700,-32200,-35980,-39830,-43050,-44730,-44100,-41860,-37660,-31570,-25900,-21980,-19040,-15540,-11200,-5670,-420,3220,2660,-3150,-14280,-28000,-41230,-51660,-54810,-49840,-38150,-21070,-3220,22120,28910,31290,30170,28630,28630,30310,32830,34930,35490,35210,34650,33740,31430,27930,25130,24150,25410,28560,31850,33460,32690,29400,23030,14770,10080,11480,15330,18270,20440,23520,27790,32900,38500,43820,47110,45290,36890,7560,-6300,-17360,-25830,-29610,-27930,-23800,-19810,-16800,-14700,-12250,-8540,-3430,1820,4480,3780,490,-4690,-10360,-15680,-20300,-24150,-27720,-31150,-34580,-37590,-39760,-40460,-39830,-38710,-38010,-36820,-34860,-32900,-30660,-27650,-24290,-21490,-18340,-17780,-17430,-17220,-16730,-15190,-12600,-9870,-8120,-7910,-8890,-9170,-7700,-5110,-1260,3080,4900,3360,560,-1260,-3710,-7910,-12600,-15470,-13930,-6930,4900,17570,25410,27930,27230,25200,22540,19600,17710,17500,18830,20650,22470,22470,21770,20230,18270,16170,13720,10850,7980,5180,2310,0,-1120,-980,1260,6230,13300,20930,27860,33390,37030,38990,40320,41510,41720,39340,33320,24220,12670,1400,-6720,-10990,-11480,-9170,-5670,-3780,-4970,-8330,-12810,-17360,-13650,-7700,-2170,1190,1330,-1540,-6860,-13860,-21560,-28980,-35770,-42000,-46970,-49420,-49350,-46900,-42840,0
741,-38290,-33880,-29820,-25970,-22960,-20370,-17430,-15120,-14210,-14980,-17220,-20650,-24640,-28770,-31780,-32410,-30310,-26670,-22400,-18130,-8680,-3500,2310,9800,16730,21280,23590,24150,23520,21210,17360,14140,12530,13300,17290,24220,31360,36400,39130,40040,39690,38500,37030,35770,34930,34370,33250,31290,28280,24500,20160,15330,10150,4550,-980,-5460,-8610,-10640,-11760,-10710,-8540,-5740,-2660,140,1820,2170,2030,2800,5320,8960,13300,17150,18760,15890,7560,-4480,-15260,-21490,-22540,-19880,-15610,-11900,-11130,-14140,-19110,-23030,-25270,-27160,-29120,-30870,-32550,-34930,-37240,-39270,-40950,-42280,-42910,-42560,-39340,-37380,-35210,-33250,-31080,-28840,-26810,-25480,-24360,-22750,-20230,-17080,-13930,-11130,-9030,-7560,-6020,-3640,-420,3290,6790,10220,14210,17920,20090,21000,20370,18270,17640,18690,18200,14070,5250,-7070,-20440,-32480,-42280,-50120,-53340,-34720,-14350,7140,23590,32060,34230,31990,27440,22190,17290,13160,10150,8330,7560,7840,9170,10710,11620,11970,11620,10080,7280,3990,1330,-140,-910,-1820,-3080,-3570,-3010,-1750,-350,1470,4620,9870,17710,27860,38500,46970,52150,48090,33180,8540,-19950,-46690,-68950,-84070,-90160,-88340,-80290,-67970,-52430,-35070,-19810,-8680,-1190,3920,7280,9380,10710,11620,11270,8820,0
742,4340,-1260,-7140,-12740,-17920,-22190,-24990,-26180,-25760,-24220,-22190,-20720,-19810,-18200,-15750,-13580,-10290,-9800,-10360,-12250,-15400,-18130,-19320,-19320,-18200,-15050,-9520,-3220,1330,3570,4340,5530,9240,16520,26740,38640,50120,59640,65520,65870,60200,49350,36750,27370,21490,16800,12670,9030,5530,3290,3290,5530,9100,12670,15750,20090,21560,21350,18410,13510,7840,1680,-4200,-8540,-11130,-11970,-11690,-10430,-8680,-7140,-5600,-2660,2100,7770,13790,20300,27090,34230,41370,45850,44310,36610,23590,9520,-2730,-12530,-19180,-22470,-23240,-22960,-23940,-27020,-31850,-34930,-33740,-19950,-12040,-7350,-6440,-8750,-13230,-19040,-26040,-33390,-40180,-45430,-48230,-48930,-48300,-46830,-45360,-43960,-41930,-39340,-36120,-32830,-29610,-25480,-19530,-12810,-6720,-1610,2660,5880,8050,9170,8890,7490,6160,6090,6860,7350,7560,7560,8400,12880,12810,9870,4620,-840,-4760,-7770,-10500,-11900,-9170,-840,11620,23800,31780,35000,35210,34020,32060,30030,28420,27510,27510,28420,29190,28840,26880,23310,18480,12810,6860,1610,-2800,-6860,-10920,-14770,-18200,-21140,-22540,-21840,-14840,-11130,-10920,-16520,-26950,-36540,-39550,-34160,-23520,-11830,-2800,1890,1890,-2940,-9870,-15680,-18410,-18900,-17990,-15750,-13300,-11200,-10290,-10010,-8050,-3990,0
743,1540,7420,12110,14770,14910,12740,8330,2660,-3220,-8960,-14560,-19250,-22960,-27090,-28840,-30310,-30240,-27930,-23730,-18970,-14770,-10710,-6300,-1820,1330,2310,1190,-1680,-5740,-10570,-15470,-19250,-20580,-18900,-14840,-9800,-3150,5530,14420,21210,25410,27650,28770,28770,25690,17780,5950,-6650,-16730,-21840,-18270,-4130,33110,47040,57680,63000,63630,59990,53480,45990,38500,32130,26880,22050,17920,14490,11550,9520,7910,5740,2940,-700,-5600,-11550,-17990,-24010,-29260,-34930,-40460,-43260,-43190,-40250,-34860,-28000,-21000,-12810,-910,13300,27090,35980,26880,12460,-350,-9310,-15330,-19040,-19810,-17920,-15610,-14280,-13440,-10780,-5250,2100,9450,15820,19950,20650,17430,11900,6860,1400,-4970,-12040,-17710,-22330,-26670,-31080,-34930,-37730,-39900,-41440,-41930,-41020,-39480,-38290,-37660,-37240,-36470,-32340,-30030,-27860,-26530,-26740,-28280,-29750,-30240,-28910,-25830,-20720,-14560,-9450,-6020,-2730,2310,7980,13020,17010,19530,21630,23660,24780,23100,18270,12670,10500,14070,21700,30030,36960,41580,43890,44940,45220,44380,41930,34090,30170,26110,22260,19040,15680,11970,9170,7490,5180,2310,-490,-3150,-6370,-10710,-15190,-18340,-18620,-16590,-13790,-11200,-8470,-5040,-350,6230,14070,23660,33880,40180,38360,26950,9310,-7420,-18620,0
744,-26040,-30940,-33810,-35350,-36120,-36050,-34860,-31710,-26810,-21490,-17570,-15890,-17010,-20160,-23730,-27370,-31920,-36610,-41020,-44660,-47460,-49630,-51240,-51870,-52080,-51870,-50120,-45220,-38080,-30520,-25130,-22330,-20650,-19040,-17220,-14980,-13650,-13370,-14000,-15470,-16380,-14840,-11130,-490,4200,7000,8610,11830,17780,24360,28140,28840,26040,20090,11970,2100,-7000,-12180,-10920,-2380,11060,25830,38500,47390,52290,53200,51030,47180,42700,37380,31850,26740,22400,19180,16940,14770,11900,8470,5110,2100,-1120,-5880,-7560,-9590,-11550,-12670,-12670,-11270,-8330,-4550,-1540,630,3010,6160,9240,12740,17010,20020,19670,12460,-2310,-20790,-36540,-45360,-44730,-37800,-27440,-17290,-12180,-13790,-17990,-21140,-22120,-20440,-16520,-11550,-7210,-5040,-6230,-9450,-17570,-21350,-24220,-26460,-28700,-30730,-31920,-31990,-31990,-32830,-33530,-33390,-31850,-28350,-22820,-16730,-12110,-9170,-7140,-6370,-7070,-8050,-8260,-7700,-5670,-1960,2730,7630,12670,16940,19040,21210,25060,28980,31360,30380,27230,20930,-2660,-12950,-19460,-21770,-16520,-5390,8750,21840,27230,26040,21910,16240,10710,7000,4550,2940,1890,840,-700,-2800,-4760,-6230,-7770,-8890,-10080,-11760,-13860,-15960,-17150,-17710,-18620,-20580,-21980,-21000,-17990,-13790,-10150,-4130,-210,5950,14840,25900,0
745,37520,46480,49210,42350,26740,7840,-8260,-17640,-21070,-19880,-15960,-12110,-10080,-12530,-17920,-21210,-20720,-15960,-8960,-2660,-70,-1540,-5040,-10220,-16380,-22820,-29470,-36050,-41300,-44380,-45220,-44380,-42700,-41580,-39340,-36960,-33670,-29680,-25060,-19600,-13090,-6720,-2380,-560,140,980,2380,3290,1890,-3920,-15960,-26950,-28700,-22400,-14350,-10500,-9520,-5250,3220,9940,11200,9940,11690,11060,6720,700,-8190,-17220,-20090,-14490,-2100,11480,21560,18900,18410,13370,9380,11200,17290,24780,31430,36050,38710,39270,34720,25830,22750,28000,33460,33180,28980,24080,20300,17150,14420,11270,6860,2030,-770,-210,3500,9870,18970,30170,41090,49140,53900,52570,39970,18130,-22400,-32690,-34370,-29470,-21420,-14070,-11830,-15120,-21980,-28630,-31150,-29050,-24430,-20580,-19670,-22190,-26880,-32340,-37590,-41650,-44170,-45150,-45080,-44590,-44450,-45360,-47040,-49000,-50470,-51100,-50820,-49000,-44940,-38710,-31640,-25410,-21070,-17850,-12530,-12740,-14980,-17220,-18270,-18270,-16940,-14350,-10500,-6860,-4340,-3080,-1750,1330,7490,15750,22330,24570,22470,17500,10920,3290,-3850,-7560,-6720,-2590,2520,6580,9310,11130,12390,13440,14070,14070,13930,14140,14770,15190,14280,12950,11130,8400,5740,3640,1820,-700,-3640,-5810,-6930,-6930,-5600,-2520,0
