,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
957,120750,130690,139720,145880,147350,143570,135590,127050,125440,140070,175630,217700,243040,217910,178220,149100,142520,140770,130480,118720,108360,93660,78610,62510,44030,25060,7840,-9380,-29960,-51660,-68530,-78400,-84140,-88200,-90580,-91350,-92680,-95130,-98910,-106470,-117740,-130760,-146090,-158270,-164360,-169120,-172480,-175210,-182420,-198590,-217420,-227710,-224700,-207130,-179130,-147140,-115080,-85190,-46970,-37450,-29750,-20370,-9100,1820,9660,14280,18620,26110,35210,43260,48860,52850,55370,56490,55580,53900,54320,56630,61250,70770,86520,107310,124180,133210,134960,126980,113330,104370,110320,115430,108990,101360,92890,79240,63910,48790,33320,19180,7560,-4060,-14700,-24150,-43890,-53410,-62300,-70840,-78680,-86520,-94920,-104020,-114310,-126490,-136990,-145110,-151200,-149240,-140070,-129150,-119070,-115500,-116760,-115430,-106610,-91770,-72030,-47320,-22610,-3850,7350,11830,14140,18130,22540,22470,18410,14000,11830,13230,18620,27230,36750,44310,47880,45920,39550,32340,30030,31920,41930,51240,63770,81550,99330,107170,105210,99750,98420,99540,98490,100660,105630,104090,97440,86940,71750,54250,39270,28070,17570,5810,-6650,-21910,-38500,-54250,-68110,-79240,-87430,-92750,-97720,-104790,-113610,-121520,-124740,-124110,-123620,-122360,-117040,-110460,-112000,-123620,-141120,-151550,-146720,-114590,-93800,-69230,-48720,-36120,-27720,-20300,1
958,-11760,1610,17500,34860,52290,68670,83020,93520,100170,103740,102900,98210,91140,86100,85960,88200,90580,88760,80920,71960,74340,88550,107800,128100,149030,154840,136150,105000,79030,65240,59500,55650,45920,30240,13860,840,-6020,-6860,-6090,-9940,-18130,-28560,-40390,-54670,-70070,-83300,-92400,-96670,-96950,-98910,-108780,-126280,-144270,-158200,-167720,-172340,-167790,-157780,-150150,-150500,-161000,-172760,-173530,-158830,-130760,-98070,-69720,-48790,-35280,-27370,-19670,-7700,7980,26390,45920,65590,83230,97790,106680,109410,108920,107730,108080,113330,121520,130480,136640,137830,132510,124670,125300,132370,139790,148610,156310,142730,109690,72240,48650,33180,23170,11550,-2660,-19740,-35070,-45500,-51380,-55720,-58520,-58030,-53760,-50400,-51870,-60060,-72100,-83440,-92820,-101080,-108150,-114100,-120680,-126420,-132930,-143430,-157780,-170100,-176540,-188020,-196840,-207760,-213920,-211400,-202090,-189000,-174370,-158200,-140490,-120330,-99120,-76930,-54880,-35770,-16100,6790,30520,53690,74760,94150,111440,124880,133280,137410,138110,137130,135170,133000,133070,135100,136990,136430,137830,154350,188790,221410,231980,214480,176260,138390,121730,118580,102200,77350,43750,29190,15750,7770,6090,8470,13230,16240,14420,3150,-13370,-28140,-37310,-42280,-47880,-56420,-66920,-77140,-84700,-91140,-101430,-119980,-142450,-158690,-166950,-173950,-183330,-196280,1
959,-209440,-214970,-209160,-190260,-161630,-133280,-108570,-87920,-70980,-59220,-51030,-45290,-40600,-35140,-25550,-11970,4340,39270,55580,67550,73220,72870,69160,64960,62720,65240,70210,71750,66080,54040,55440,88970,133630,157570,155820,133140,96390,70070,62650,65030,64890,58590,46410,31920,18270,6860,-1050,-3990,-6790,-11410,-14700,-15680,-20790,-32130,-46830,-60970,-71540,-78330,-82460,-86310,-89670,-89880,-88480,-97510,-117670,-139370,-154210,-162050,-158970,-146790,-136570,-132230,-129850,-125860,-115850,-96530,-74550,-59780,-51030,-44870,-37310,-26740,-14210,-2800,7070,16100,24990,35000,45640,54950,62440,69440,75950,81340,85540,88900,89740,88340,88060,88620,93170,112630,148890,181230,190680,176960,145600,109410,113120,101080,82530,70350,58870,47180,35350,24430,17360,15610,14910,10990,3220,-8260,-20580,-32760,-45010,-56280,-66500,-75880,-84070,-93100,-103880,-115220,-128590,-144200,-158410,-164360,-160720,-154700,-157430,-171010,-183820,-188790,-188580,-184450,-175840,-161560,-140840,-115360,-88970,-67480,-53410,-38150,-30450,-20090,-7000,7630,22750,37310,52220,67900,83720,99050,113120,126140,139370,151830,160580,161630,155960,148820,141750,135940,132370,132090,138250,153300,159110,155260,143220,118790,92050,73640,51940,32900,20650,11760,1540,-9310,-21560,-33810,-42980,-47460,-48090,-44100,-38570,-37800,-54110,-68390,-82180,-92960,1
960,-99750,-102410,-103320,-102690,-102690,-109970,-127050,-148050,-163660,-174020,-182840,-185710,-178500,-162120,-140700,-116760,-93100,-72800,-56560,-45220,-38570,-31430,-20440,-6020,10850,29820,48720,65450,79450,91350,101500,109270,115640,118720,115360,107940,98280,86660,78610,80360,92750,112560,156870,158900,142730,113680,80570,66220,60900,55300,52360,48930,37520,22890,9100,-3640,-15190,-20930,-22470,-23590,-24850,-26180,-28000,-33600,-45570,-60900,-74340,-83020,-87990,-91630,-97650,-106120,-115360,-125860,-136640,-144550,-150220,-153720,-158410,-167580,-177100,-182630,-191870,-200690,-198240,-182910,-157640,-103530,-84560,-72590,-64680,-58450,-52570,-44870,-34230,-19460,-1400,18830,40250,60760,79240,95200,107030,114380,119140,121590,121380,120260,119490,116270,108360,99120,100940,129430,174930,207690,212100,187110,138320,87150,66220,61740,54250,41230,26250,13930,-1680,-18900,-32690,-43120,-47320,-46830,-40180,-35140,-30730,-31360,-36260,-43120,-50120,-54670,-56700,-56490,-55300,-57050,-64610,-77420,-92330,-105490,-116130,-122920,-124460,-126630,-132860,-143150,-163100,-185150,-193900,-191660,-173180,-135940,-97090,-72730,-63070,-59010,-53620,-44870,-34300,-21140,-4620,14700,35420,56420,76230,92750,107030,119070,128660,136570,150710,157640,160720,163100,166600,165760,166390,186900,225120,248010,237650,197260,144760,119210,113400,101990,82740,65800,51520,37870,23940,9100,1
961,-3850,-11410,-14700,-19320,-26600,-31780,-33250,-35490,-40740,-48090,-56000,-64120,-71400,-78120,-88410,-102200,-117880,-130340,-137970,-143010,-150220,-160650,-175070,-203000,-213360,-217630,-213010,-199570,-182560,-160090,-130690,-102480,-84420,-76930,-72730,-63560,-47530,-28770,-9170,11060,30170,48370,65870,80290,89530,95200,99890,107170,116130,123690,129920,136710,146720,154770,151130,142240,155820,193690,226590,226800,193550,160020,144270,140560,128870,116200,101010,81760,50400,41020,32760,22890,10990,350,-5530,-11970,-22960,-37730,-54670,-70210,-82810,-93660,-104020,-115920,-129290,-145670,-165480,-189840,-217070,-240520,-252980,-257460,-258790,-257460,-254940,-252420,-241990,-214130,-175910,-144550,-124950,-110810,-96460,-80780,-63070,-44870,-25620,-6160,13650,30660,42770,51170,59360,78260,87010,96460,109270,125720,143220,157640,166250,168560,164430,155330,144340,142380,161840,198100,223790,218470,181440,124810,81690,54390,32480,15540,11760,10150,-7070,-32550,-53200,-62160,-62090,-60270,-62230,-66780,-71050,-72240,-70350,-67970,-67970,-71120,-76300,-82250,-87710,-92610,-96040,-99260,-109760,-115990,-131530,-148400,-161490,-178150,-194950,-213500,-236110,-252280,-251370,-235480,-214060,-182910,-148890,-122710,-104440,-88620,-71960,-54320,-37590,-20650,-2100,17710,37170,54530,71680,88270,102970,115500,125300,133280,138740,140560,139580,139230,138950,136990,138320,153300,181370,194810,1
962,177380,143640,109200,83790,70840,46620,18270,-4830,-21770,-37030,-48930,-55930,-61460,-68180,-74340,-78820,-83090,-88060,-92890,-97020,-102340,-108640,-114380,-118580,-120610,-121590,-122850,-125580,-130830,-138880,-149100,-161210,-175140,-188020,-195160,-196560,-196350,-196560,-194460,-184310,-164360,-139440,-117740,-99050,-80570,-62020,-41020,-5530,10010,28210,49980,72450,91770,106960,120260,133840,146790,157220,162470,162400,161840,164080,167580,166950,159810,154070,157990,174160,193130,201390,194320,172620,141050,113540,108570,117460,120400,115500,105700,91140,73990,57610,45640,40110,38780,39830,41300,40600,34160,19110,770,-14210,-32130,-37520,-44170,-53550,-64260,-74550,-86310,-102410,-121870,-138600,-151690,-161210,-168350,-173110,-172620,-165620,-152390,-131390,-105910,-83230,-66990,-54320,-45080,-43680,-46270,-47110,-45780,-39900,-29820,-15960,0,15120,28210,40880,54110,66500,77490,88550,98770,103950,103110,96670,82670,62510,50610,81480,116760,128380,122640,114450,101080,77210,50820,30940,21140,14700,3360,-13510,-27790,-34720,-35560,-33390,-30800,-29610,-33460,-43120,-54390,-64400,-73780,-83580,-91770,-96950,-99260,-99190,-99540,-102970,-111370,-121520,-132300,-143640,-153930,-162960,-168840,-173600,-177380,-178430,-174160,-162820,-144270,-89460,-63210,-43120,-27930,-16170,-6090,3290,12460,20650,27090,34090,42630,51730,61530,72240,81830,88200,91350,92120,1
963,92260,92750,93660,95830,99540,102830,101220,93730,85120,85750,103600,126840,135030,125720,102550,70070,39200,24010,17360,14210,14910,10640,-1680,-15540,-26180,-34930,-35770,-35210,-34790,-35280,-35630,-36400,-38920,-42910,-48020,-53410,-57960,-62790,-67830,-72730,-78120,-85120,-95340,-109480,-124110,-134190,-139160,-141540,-145250,-151200,-156940,-157360,-148120,-127680,-104790,-88760,-78680,-69160,-58310,-45780,-31570,-18410,-5460,7630,22120,38570,57190,77420,97300,113330,129010,132580,135590,133840,126910,115990,102550,94430,93590,96670,108360,123340,127750,116200,95830,78890,69510,59850,43540,28910,27230,30380,27580,21280,17360,17430,19530,20860,18830,11130,-1260,-11690,-20790,-31290,-42000,-49840,-55510,-60130,-64750,-71190,-81060,-96390,-115290,-131740,-144900,-181090,-202440,-211890,-208530,-201670,-200620,-201390,-204820,-206290,-193130,-165060,-133280,-106260,-85190,-72170,-63560,-55020,-43820,-29190,-12670,6370,27510,50260,73710,93800,108850,118020,121870,122430,119980,116620,114310,114870,118300,119630,115990,115360,125440,135450,136990,127190,105700,83090,66150,49910,6160,-13650,-29680,-41230,-47600,-49910,-50050,-49350,-47530,-44520,-40600,-35350,-30240,-26600,-25200,-28560,-36400,-45570,-55930,-66570,-75250,-80920,-84980,-89110,-93940,-99190,-110320,-129220,-148890,-163660,-173530,-176260,-165410,-140700,-111160,-86170,-68390,-54600,-42280,-30310,1
964,-18620,-6650,5250,16870,29960,61320,78050,93100,103880,107030,103320,96390,90720,87920,88200,90720,86240,73780,63840,66990,87010,107520,111300,99680,79240,58030,50330,54250,54950,56140,55300,46970,33810,20650,13860,14280,19040,23660,25060,25760,25900,23100,16240,5460,-7910,-22610,-39480,-56210,-70280,-80500,-93590,-104230,-123200,-147350,-171150,-193550,-208180,-212100,-210560,-203910,-192850,-176400,-154420,-131950,-114940,-103390,-92540,-79240,-65590,-49770,-31780,-11480,9240,25760,36400,42350,47110,53480,61250,67760,71400,74690,78540,80920,81550,79870,73990,61180,44730,39690,59500,102270,145530,161140,143430,95970,31640,31850,23800,8330,560,-7000,-26110,-46410,-56070,-55860,-52710,-48160,-42770,-38220,-35280,-34020,-34860,-37800,-41790,-46690,-51590,-54460,-58520,-65100,-74270,-87080,-99820,-111230,-122570,-135520,-147700,-152950,-154840,-164640,-188160,-215250,-231700,-224420,-205170,-175490,-140350,-107100,-81970,-65660,-55300,-39480,-27300,-10570,8400,27580,46270,64750,82530,97860,111790,125230,135030,140840,145600,148470,145810,135450,117880,102550,98980,116620,149170,178430,189140,180390,159950,141820,135310,119350,98840,83020,71610,57260,41090,24850,8120,-6930,-19040,-29470,-38360,-43960,-45920,-45150,-47600,-64400,-71610,-75040,-76020,-77770,-81900,-89320,-101500,-120050,-141680,-161560,-176890,-186060,-193550,-207830,1
965,-229600,-252210,-270410,-278880,-279860,-278040,-268730,-246890,-214340,-179060,-147490,-121240,-97510,-73430,-47740,-21070,5250,29470,52500,76370,100380,120540,135030,145740,148820,148610,151340,154560,154980,153300,154560,155330,164570,188090,213290,218470,199570,177380,164430,159810,155540,141190,118860,104020,90860,76860,62720,51660,44590,38710,32480,26670,22050,18620,15890,11900,6160,-1120,-8750,-17780,-27370,-38430,-52150,-68600,-86310,-101080,-112770,-128030,-150990,-174090,-191590,-204960,-220010,-249970,-259700,-262290,-254450,-235550,-207900,-177170,-150150,-128590,-110740,-95900,-83370,-69230,-52500,-34790,-16030,3990,22960,39200,53060,64470,73290,80710,87990,94780,98350,97790,97440,97510,93870,86450,75740,73430,91700,117180,130060,125160,99120,65240,44940,44170,46550,45010,40320,32900,14910,4200,-3080,-5530,-4620,-3780,-3990,-5460,-7910,-11200,-15820,-21630,-28210,-34790,-39340,-42350,-46060,-52150,-62440,-76020,-91280,-108430,-125860,-140840,-149450,-148540,-143360,-145600,-156100,-167160,-167860,-157640,-143990,-132160,-121590,-108010,-91980,-77070,-66220,-57680,-49910,-40530,-27160,-10780,3290,25060,34580,45150,57120,69440,81480,92750,101710,106960,105210,94920,82740,75320,76440,93240,116690,129220,129150,115500,94430,80710,80360,81760,77280,69300,59850,49840,39900,32900,29820,27370,25340,24430,24500,24920,23170,18270,1
966,10850,2310,-6790,-15050,-21210,-26530,-32060,-37800,-56350,-66360,-78680,-93660,-108290,-121450,-132860,-142660,-151480,-154840,-149380,-137760,-126070,-117880,-111230,-101710,-88270,-75320,-64890,-55370,-45010,-33040,-20090,-8330,560,6650,11270,16380,21840,28000,35490,43050,49280,54880,60340,65870,71750,76370,77210,73780,72240,80500,93800,96880,86310,62300,57610,55790,57540,60130,60900,59360,58730,57120,52080,46970,43890,43960,47040,50960,50610,41370,25480,8260,-6160,-14840,-18130,-19810,-22750,-27440,-33740,-43470,-54740,-66640,-82950,-103250,-122220,-136500,-146370,-154000,-158410,-160300,-163380,-168350,-171150,-162750,-146300,-133070,-125790,-120050,-112840,-90440,-73430,-55860,-39060,-24150,-10500,2030,13370,23660,33670,42630,48720,51940,52780,54180,56980,57190,52430,45220,42910,52920,68600,84700,92750,90790,78750,63910,58940,66570,79170,87920,88690,81130,68250,50400,30380,13510,2240,-1330,1190,7070,13370,17640,19670,18340,980,-10990,-20510,-27300,-32550,-38710,-46690,-56350,-66640,-76790,-82880,-81760,-76020,-76720,-87430,-101010,-105420,-101500,-95550,-87430,-76650,-66850,-58170,-48020,-35980,-22260,-7140,7140,19320,29470,38570,46130,52990,59570,66710,73990,81620,89320,96250,101850,104930,101570,93100,88480,91140,107380,108990,100660,85470,67270,51660,49490,60410,75180,82040,79660,1
967,72520,63420,53480,43820,35980,31920,31710,35770,42350,48510,52570,53690,50960,44380,36540,28700,20090,12110,6440,1540,-5110,-13440,-28140,-48370,-66150,-76930,-82600,-89320,-103530,-124950,-142170,-148890,-147280,-138040,-108290,-93940,-80220,-67760,-56840,-46550,-36680,-28700,-22890,-18060,-12110,-1610,12670,28560,43120,53550,59430,64680,71890,79170,83720,83790,82600,85540,92680,101710,116270,136640,156800,170940,172340,155400,133560,118720,104860,98770,94360,82810,67270,56910,46480,35280,23940,12250,-3780,-4410,-5740,-14000,-28490,-46060,-63070,-76440,-83300,-86240,-88830,-93450,-102060,-115920,-131040,-143710,-154210,-167230,-183050,-201040,-221200,-241220,-252840,-252420,-241990,-227710,-211120,-190610,-168980,-151900,-141330,-132650,-120680,-103950,-84560,-65030,-46200,-27790,-10010,5250,18690,31850,43820,57260,72800,100660,116130,131040,143080,150500,152110,146300,133000,126350,145320,180180,206500,212940,204120,171150,131880,113120,106750,90650,65730,46410,33110,19740,8540,2660,1190,3010,7070,10780,9100,280,-11200,-22120,-30520,-37100,-42700,-47600,-53620,-61250,-71190,-84560,-101710,-120610,-140280,-159670,-183470,-193830,-212450,-234430,-253400,-261870,-260120,-252210,-236530,-213150,-188580,-167580,-150500,-135380,-119490,-101570,-81340,-56980,-28700,-420,25410,49210,72030,93590,114310,134050,149940,156940,155120,149660,143220,136010,1
968,127540,125020,143570,178710,202230,196770,164220,121590,95620,96320,100940,87710,63700,46410,21420,10290,3710,-2310,-10010,-17360,-23100,-27580,-31430,-35490,-40040,-44520,-49910,-55090,-60130,-67340,-77560,-88340,-96180,-102480,-112000,-124460,-138040,-150220,-159740,-168840,-182560,-203700,-229110,-250600,-259630,-256130,-242480,-220780,-194880,-170730,-150150,-132020,-114450,-95900,-76300,-56490,-34860,-12600,6510,33320,46830,60200,71330,79870,84070,83930,83160,85260,90790,96110,100100,107170,120890,139930,152180,150640,136990,116270,98280,90790,90720,88690,80430,67830,49770,31220,19600,12320,3990,-3080,-8120,-12180,-13300,-10570,-7070,-5320,-6720,-11130,-18130,-27160,-35630,-43470,-52500,-62020,-75740,-83790,-96180,-111440,-122570,-125160,-123410,-131810,-153720,-173950,-181580,-178500,-169960,-159880,-150360,-141190,-130270,-117320,-104650,-93520,-82320,-70280,-57120,-43260,-28350,-13370,350,11760,21350,31500,42630,52570,61180,69930,79590,88970,95830,99050,100590,102760,105350,113820,134820,156450,163730,131950,103250,85610,83440,85260,78960,66150,54530,43820,33180,24920,20930,19600,20020,22190,23800,20930,12810,3920,-1890,-4550,-6370,-10080,-14280,-17500,-20440,-26180,-38570,-59430,-81480,-92120,-93100,-93800,-99960,-110250,-125020,-138040,-138880,-128590,-112770,-98700,-89530,-84350,-79240,-70000,-44450,-32340,-20790,-9380,630,8120,1
969,13020,16800,21280,27650,35910,45780,55860,63980,68180,68600,64890,57750,49560,45150,45500,47110,50610,55440,56980,49560,35280,24290,21420,29750,43890,51520,50120,44520,36120,29260,26250,25480,25550,26320,27510,27510,23660,14980,2590,-22890,-33950,-45010,-53900,-59430,-63560,-69440,-78400,-91000,-105630,-117740,-123550,-125440,-127330,-132230,-134540,-130060,-122920,-112000,-96250,-78260,-61740,-47600,-35770,-25270,-14420,-2730,8330,17010,23240,28420,33320,37590,42000,46410,50820,56350,63770,73780,85890,95550,96740,90510,83650,78680,64120,58170,63700,86730,114800,129780,122710,95620,66640,57400,80220,108570,119350,115290,101290,82880,65800,51240,40530,34230,30800,29190,28140,26600,22960,13790,-910,-17220,-36050,-54880,-70490,-81830,-89040,-96460,-110390,-129780,-150850,-169400,-182420,-192500,-204750,-219590,-238770,-260540,-274540,-272300,-268800,-257460,-231840,-194600,-156170,-124810,-99120,-75740,-51730,-28560,-8680,7910,22680,36820,52780,70840,87360,102270,116410,128800,139510,148610,155050,159180,160370,158060,153650,150290,150360,151060,157990,169610,171850,164640,152530,143430,137130,128380,118370,102970,86800,74760,49560,35980,23800,13860,6230,560,-3080,-4480,-5880,-11200,-23240,-40040,-59010,-74830,-85540,-92470,-97300,-102480,-109270,-118650,-129220,-141050,-155680,-171640,-182910,-187600,-193550,-208040,1
970,-225890,-238980,-241150,-232120,-215740,-192780,-164500,-135730,-110740,-89530,-72940,-60340,-50680,-41300,-31080,-21210,-11620,12810,30380,51590,73010,91490,106540,117320,123970,127750,129360,128240,124390,120750,117950,115710,118930,137830,166880,178990,161630,128450,97510,81760,81830,78750,60410,43960,34090,23590,10500,-1540,-10150,-15260,-17640,-17360,-16450,-15960,-14770,-13580,-16100,-25270,-39410,-54110,-64750,-70140,-76720,-82110,-91070,-103530,-116900,-125440,-126700,-126490,-128730,-137480,-157430,-179550,-189980,-187460,-176540,-158480,-132510,-102270,-74830,-52290,-35910,-21700,-6650,8260,20580,30730,42070,54950,67340,78330,87850,95760,103180,110530,117670,122430,122290,118090,112840,107870,101360,91000,76580,66430,73710,103040,95200,86170,81060,74270,59710,42560,35910,34370,27720,15610,350,-14140,-24220,-29260,-30870,-30870,-30100,-28350,-27440,-28770,-31920,-36400,-42770,-51240,-61390,-69860,-73290,-74130,-77420,-85330,-99260,-116550,-132370,-146440,-157850,-167020,-181370,-200830,-215950,-219240,-209370,-192570,-174650,-155330,-113750,-96810,-83300,-70840,-57330,-42350,-27370,-13160,-210,13230,29470,48090,66640,83580,98000,110320,119770,126070,129920,132020,132790,131740,130410,130410,132090,144760,163030,170450,160790,141120,121940,106050,93660,81200,69580,59360,47320,34020,21210,9310,490,-5180,-8260,-10500,-12880,-19250,-23310,-28840,1
