,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
131,-14700,-14420,-28910,-38430,-39270,-38150,-30310,-17150,-2380,19040,22330,22400,20300,15960,12390,7840,1680,-6090,-13860,-19530,-21000,-18970,-15680,-11690,-7210,-2100,3220,7980,11410,12740,12460,11900,11410,11620,12740,14630,17640,21000,24150,25970,25900,25830,23660,20720,17220,12810,6790,2450,5600,12530,19040,21770,20440,14560,5600,-2800,-6650,-6090,-1960,2940,7420,10570,12180,11760,8750,4690,1120,-1260,-1820,-1330,-140,1470,2380,2380,1680,630,-210,-1750,-4200,-5740,-5740,-4900,-4690,-5670,-6930,-7350,-3990,-280,3500,6160,7350,8400,8890,9170,9240,9380,9380,7700,2940,-3360,-8540,-10500,-8330,-3080,1960,3850,2660,-980,-7070,-13300,-17150,-20090,-23590,-26950,-27160,-28420,-32340,-32130,-24780,-16030,-6230,5110,14980,21630,24920,28840,28140,25690,22750,20440,18970,18760,19040,20160,22120,23800,24780,25340,23800,21140,18060,11830,2870,-7210,-17430,-25690,-30800,-30450,-24500,-15260,-5670,3920,12460,19670,25130,28000,27650,24850,21000,18130,17850,20020,22470,18060,10430,1470,-7700,-15890,-22050,-25130,-24500,-20300,-13440,-5320,2590,10080,16730,22260,26600,29260,30030,29190,27510,25340,22540,19110,14490,8330,2030,-2940,-6720,-9730,-11690,-11340,-10080,-8540,-6860,-5600,-5390,-6930,0
132,-11480,-19250,-33110,-35070,-34160,-31360,-27370,-21770,-15330,-8820,-2730,2730,6860,7980,5110,-700,-7420,-13790,-18760,-21490,-21420,-18480,-13720,-7840,-1330,5390,11270,15750,17990,18200,17360,15890,13860,12040,10920,10430,10850,12320,14280,15680,14210,11200,7000,2380,-1540,-3500,-1960,3290,9240,12950,13650,12390,9660,6090,630,-6930,-14840,-21770,-26950,-29680,-29470,-27440,-24290,-20930,-17990,-16170,-15610,-15610,-15400,-15120,-14560,-13650,-12110,-10080,-7630,-4620,-1680,770,2310,2380,1400,-70,-2380,-5040,-7840,-10710,-13300,-14770,-14630,-13510,-12040,-10570,-9520,-9100,-8820,-7700,-5180,-3570,-4340,-6440,-7210,-3920,3640,12740,19180,20720,18060,13090,8050,4480,2870,2870,3430,3360,2380,210,-2520,-5810,-5320,-3010,-490,1960,5110,9240,13790,18130,21840,24850,27300,29400,30940,29750,28980,32620,33320,32970,33740,34090,33670,32060,28210,22400,15190,7770,3360,3080,5880,9240,11340,11340,10570,10360,9870,6580,-1050,-11760,-28630,-28980,-23800,-15750,-9170,-7140,-9520,-14560,-20580,-25760,-29120,-29960,-28210,-24640,-19600,-13580,-7280,-1610,3080,6790,9450,10570,10640,9870,7980,4900,1120,-2660,-5600,-7280,-7980,-8050,-7840,-7420,-7910,-9660,-10360,-8680,-2520,-630,1330,4480,9170,13440,0
133,14700,13510,10710,6370,910,-4760,-9940,-13230,-13090,-11480,-9800,-8330,-7140,-6650,-6790,-7350,-8610,-9170,-8330,-6440,-3710,490,6090,11760,16170,19110,21000,22540,24290,25830,26320,25410,21140,18270,15890,14350,13020,11830,10220,8330,7560,9590,14350,19320,22400,22190,18480,12040,4760,-2240,-9310,-15750,-21210,-24430,-23730,-18830,-10920,-3360,1540,2800,420,-4060,-8960,-12670,-14560,-14490,-12460,-8610,-3430,2590,9030,19740,22260,22190,19320,14280,8680,3220,-1540,-5250,-7420,-8120,-8470,-9170,-10080,-11130,-12600,-15120,-17570,-20650,-23380,-23380,-20790,-18550,-18900,-20020,-18410,-12530,-3850,4410,10080,12950,14140,14700,15120,15050,13090,7910,-70,-13860,-17990,-21840,-23520,-22540,-18970,-14070,-8540,-2940,1750,4970,7490,9940,11900,13160,14000,14700,14980,14840,14910,16240,18760,21770,24500,26180,26320,24710,21840,18620,15890,14210,14280,15890,19250,23450,26740,27580,25410,12600,4340,-4270,-14210,-23800,-30730,-32900,-29680,-22470,-14980,-10570,-10360,-13440,-17780,-21210,-22820,-22750,-21140,-18340,-15400,-12460,-8890,-4620,-70,3570,5530,5530,4410,3500,4270,6790,9940,11550,10360,7000,2870,-1190,-5530,-9800,-14490,-14910,-14630,-14210,-14070,-14910,-17360,-21070,-24850,-27370,-26390,-20580,-11830,-1680,0
134,9730,21980,32340,38850,41230,40460,36610,29260,19390,7630,-3570,-12320,-17990,-20510,-20720,-19880,-18060,-16030,-14140,-11480,-7070,-1330,5180,12530,25900,29330,31710,34930,39200,43540,46900,48580,49280,49700,50400,50960,50610,48370,43820,38360,34440,33600,35140,37800,40600,41160,39130,35840,30590,21700,9800,-2800,-14350,-22470,-25410,-23940,-19530,-14350,-11060,-10430,-11550,-12880,-13720,-13020,-11760,-9520,-6580,-2940,980,5180,9030,10920,10220,7000,2240,-3080,-8540,-13790,-18410,-22120,-24920,-26670,-26740,-25130,-21630,-15890,-8540,-420,6930,10290,7070,-1820,-12740,-22050,-30030,-35560,-38080,-38150,-35140,-28350,-19460,-12530,-14350,-19460,-24430,-28490,-31710,-33740,-33950,-31850,-28000,-23380,-18480,-13650,-9310,-6160,-4200,-2660,-560,2170,5810,10920,17010,23310,29470,35070,39200,40950,40810,39270,37100,34300,30940,26390,20790,15330,11480,10850,15400,24850,36960,58590,62160,60410,54600,44870,31010,13790,-5320,-23660,-39130,-49490,-52990,-49840,-42140,-32480,-24430,-19880,-18480,-18550,-18550,-17640,-16100,-14350,-12530,-10360,-8330,-6300,-3780,-910,980,1400,1400,1680,2240,3360,4620,5250,4760,3570,770,-70,0,980,2170,2870,2800,1960,560,-630,-1050,-700,1540,4900,7770,10080,11550,12040,11690,11200,0
135,10780,10990,10920,9310,5460,-280,-6650,-12600,-17570,-21560,-24570,-26110,-26320,-25130,-24570,-22680,-19740,-16660,-11550,-9240,-7630,-6860,-6720,-6720,-6370,-5670,-4270,-2030,1050,5180,11060,18830,26390,31220,32760,31570,29470,27020,22610,14700,3430,-7630,-15050,-18060,-18620,-18900,-19530,-19320,-16800,-10150,-210,8750,13370,12740,8190,2380,-4340,-4340,-3010,-210,3850,8750,14280,20440,27440,34020,39200,41300,38920,33880,27230,19320,10430,840,-8050,-14490,-17360,-15890,-11480,-6300,-1960,350,-910,-5950,-12530,-17850,-20440,-20090,-16240,-9450,-3150,560,2100,3640,6510,5390,1820,-2310,-4690,-5390,-5110,-4550,-4690,-5880,-9800,-16730,-24570,-31430,-36190,-38150,-38080,-35980,-30170,-19110,-3990,11060,22260,28070,28350,24430,19180,14980,12320,11060,11550,13580,16170,18760,20370,20090,17570,12880,-770,-7840,-13580,-15470,-14140,-11760,-8680,-3570,3710,10920,14560,12740,6020,-3360,-12110,-17990,-20720,-20580,-18550,-15820,-13580,-12880,-13930,-16240,-19320,-21560,-21980,-20650,-17360,-11690,-4200,3430,8960,11060,9660,5740,-140,-7210,-19950,-22610,-22820,-21490,-18690,-15540,-13720,-14140,-16730,-20650,-24500,-26950,-27090,-24430,-19320,-11900,-2800,7000,15960,22470,25760,27160,27860,27440,25130,20720,13860,5460,-3290,-11480,0
136,-18410,-23940,-28070,-31010,-31990,-31290,-29050,-25130,-12530,-5530,770,5740,8890,10360,10570,10500,10710,10430,9520,7770,5320,2730,-70,-2660,-4760,-6440,-7910,-9800,-12530,-16380,-21140,-25200,-27020,-25340,-21420,-17010,-11900,-4690,4620,14980,23730,29260,30590,27230,19670,8470,-16940,-27300,-36190,-43610,-48860,-51660,-51030,-46060,-37730,-27930,-18060,-9730,-3150,1750,4760,5670,5460,4270,2310,210,-1400,-2030,-1820,-1820,-2380,-3290,-3710,-3850,-3990,-4970,-6720,-8820,-11060,-13160,-13510,-13090,-14070,-15610,-15680,-5670,5040,17500,28840,36540,41440,44170,45500,45780,43190,36610,27580,17850,8610,420,-6090,-10570,-13090,-13790,-13090,-10990,-7420,-2590,3500,9800,15750,20930,25200,28770,31360,32340,31640,29610,25900,21070,16380,13160,11550,10360,7560,6370,5880,5950,6230,6300,5810,6160,8400,12040,16100,19390,21560,22400,21560,18900,13510,3990,-9660,-24920,-38220,-47740,-52990,-54670,-53270,-49840,-47180,-45780,-44730,-43190,-41370,-39270,-36680,-33180,-28350,-22890,-16870,-10850,-5180,630,1470,2100,2450,2170,1610,1260,630,-700,-2520,-4480,-6300,-7700,-8680,-9030,-8890,-7910,-6580,-5530,-3640,1050,8540,17500,26460,34160,39690,43610,46830,47950,44520,35490,22050,6510,-7700,-18410,-25130,-28140,0
137,-28140,-25480,-17500,-13300,-9030,-4410,560,5950,11340,15960,19110,20720,21280,21350,21140,21000,20650,19880,18410,16240,13440,10780,7910,4620,980,-2380,-2730,2450,11550,20650,28280,35140,41720,46760,47670,41860,28700,9800,-12040,-33110,-50120,-67900,-69370,-66570,-61950,-56490,-50540,-45010,-40250,-35910,-31360,-26810,-22540,-18340,-13090,-5460,3570,11690,17920,21280,20790,16380,9450,2100,-4200,-8680,-10920,-10710,-8890,-6580,-5180,-4760,-4060,-2520,-2100,-3920,-5600,-2660,5460,18970,20860,19110,16730,14700,12110,7210,0,-8960,-17150,-21770,-22400,-20230,-16520,-11760,-5880,560,6440,11830,16870,21910,26950,31500,35490,38430,39830,39480,37800,35630,33390,31290,29330,27720,26180,23590,19390,12950,4900,-13510,-19740,-22330,-21070,-17430,-13020,-7840,-1050,5740,10430,12600,11900,7980,420,-9800,-21000,-31360,-40320,-47320,-52010,-53130,-51100,-47740,-44730,-43120,-43050,-44240,-46060,-47460,-48090,-47530,-44800,-38920,-30170,-20300,-10640,-1610,6300,11760,11760,7350,2100,-2450,-5530,-6790,-6790,-5950,-5320,-6090,-8260,-11480,-14770,-17780,-20580,-21280,-17150,-7140,6860,21770,34580,44240,51100,56000,58310,57120,52010,43960,33740,23520,15050,8120,3150,1820,3990,7980,12040,16100,22120,24290,26810,29890,32900,34440,0
138,34440,33320,31710,29610,27370,25760,25480,25480,24570,22610,19880,16590,13020,8890,4760,2240,3430,9170,17150,23100,25060,23100,18760,13720,8610,3500,-1610,-7490,-13860,-19600,-23870,-26880,-31990,-35350,-38710,-41860,-45080,-47950,-49770,-49770,-48300,-45780,-42000,-36120,-27160,-15890,-4900,3430,7560,7490,4410,-490,-5810,-10500,-13440,-14350,-14210,-13650,-11830,-8680,-5320,-2660,-770,770,2170,2590,2030,2870,8260,18410,37870,40950,40740,39480,38850,38500,36890,32830,28070,23940,20650,18830,17990,17570,17290,17010,17220,17780,18340,19040,20580,23310,26950,30590,33670,35910,36890,36890,35350,33040,30800,29680,29540,28980,27580,25480,22540,19250,15470,8400,7140,7840,10010,11620,10500,6580,910,-5040,-9940,-13860,-16450,-18760,-21350,-24010,-25410,-24990,-24570,-25970,-28490,-31220,-33180,-35070,-37730,-40600,-44170,-47670,-50330,-51310,-50540,-49070,-46830,-43120,-38290,-33110,-27860,-23030,-18970,-16240,-13860,-13930,-14770,-15960,-17430,-18340,-17430,-14840,-12040,-10710,-10150,-9380,-7770,-5250,-2940,-2310,-2240,0,6580,17080,28630,38290,44450,48790,52990,56490,57680,56140,52290,46690,39760,32410,25270,19040,14490,12110,12180,13860,16030,19600,20860,21070,20790,20720,20930,21070,22400,26810,33670,40950,45710,47460,0
139,47250,46690,45850,44380,41300,36820,31150,24360,16310,7630,1330,-140,1820,3990,5390,5740,4060,-350,-6370,-12110,-17080,-22120,-27370,-32200,-36190,-38990,-42070,-42910,-43330,-43400,-43260,-43120,-43330,-43610,-43260,-42000,-40320,-38360,-37030,-36890,-37520,-37870,-36470,-32830,-28070,-23030,-17990,-13300,-9380,-6790,-5250,-3850,-2170,-210,1540,2100,1470,700,210,-210,-630,-770,-280,2660,18830,30030,39410,44870,46620,45920,43890,41230,37520,32690,26880,21140,16240,12600,10640,10640,11830,13300,14700,17010,19740,21420,21700,21210,20860,21210,22190,23310,24780,26530,27580,27580,26810,25410,23450,20860,17640,13790,9100,-2170,-6580,-9380,-9730,-6720,-700,6510,12530,16240,16730,12950,6860,1120,-3430,-7210,-11060,-15470,-20370,-25340,-29470,-32270,-34580,-36260,-36890,-36750,-36890,-37800,-39550,-41510,-42420,-41860,-39480,-35490,-30450,-25410,-21000,-17850,-16520,-15680,-14350,-12950,-12110,-11690,-11200,-10780,-10570,-10290,-9870,-9170,-8050,-6790,-5600,-5110,-5040,-5110,-5530,-6230,-7280,-7490,-4690,2800,14700,29960,44310,55300,62090,64050,61600,55510,47670,39340,30940,23800,18060,13860,11550,11410,16520,19810,24080,28490,32270,34930,36330,36400,35210,32830,29540,26670,24990,24080,24220,25480,27230,28420,27790,25690,0
140,22890,19600,15120,9170,2730,-3500,-8400,-10010,-7630,-2450,3080,6580,7350,6090,2870,-1680,-6510,-11620,-17710,-32340,-39340,-44730,-48020,-48790,-47040,-43750,-39690,-35630,-32620,-31360,-31640,-32060,-31500,-30100,-28350,-26460,-24360,-22190,-20020,-18270,-16870,-16170,-16450,-17430,-18900,-20790,-22610,-23660,-22610,-18690,-12600,-5880,0,3920,5320,3990,70,-9100,-12110,-12460,-9170,-1750,9380,23450,38080,49350,54740,54810,51800,46900,40250,31010,19320,6930,-4060,-11760,-15050,-14000,-8960,-210,10080,18760,24570,27860,29680,30590,31010,31290,31850,32550,33250,33880,34020,32760,30310,27370,21700,19880,18620,17150,15120,12320,8680,5040,3010,3710,6720,9870,10710,7070,-1120,-10990,-18900,-24010,-28000,-32130,-35490,-36890,-36470,-34790,-32340,-30380,-29820,-29890,-30800,-32830,-35630,-38430,-40250,-41230,-41510,-41230,-40600,-39550,-37450,-26110,-17780,-9940,-4410,-1820,-2170,-4620,-7350,-9870,-12530,-14700,-15260,-14420,-13090,-11410,-9170,-7840,-7910,-8680,-9590,-9940,-9940,-10570,-11690,-11340,-7280,770,11410,23100,33950,43050,49490,52500,51240,44800,35630,26180,18200,13160,10080,9940,10570,12180,14630,17360,19740,22330,25690,29120,32620,35630,36960,36470,34580,31850,28910,26390,24850,24220,24080,23940,23520,23170,22400,20230,0
141,16100,10220,3290,-3220,-6860,-6230,-1750,4200,9170,12320,12250,8890,3850,-2450,-15820,-20650,-23870,-24570,-22750,-19880,-17710,-16940,-17850,-20020,-22610,-24850,-25900,-25270,-23520,-21420,-18900,-16170,-13790,-11690,-9940,-7910,-5600,-3570,-2520,-2240,-2030,-2240,-3010,-3850,-4550,-4900,-4550,-3780,-2730,-1400,210,1820,2660,1680,490,-1400,-5110,-9520,-11270,-7840,-70,10570,21560,29540,32900,32550,30660,27650,23520,18340,12530,6510,350,-4830,-7630,-7770,-5320,-1190,5110,12670,20370,27510,33320,34930,37240,39480,35770,29540,24920,22680,20440,15190,14210,14000,13160,11060,8400,5880,3290,280,-3290,-7140,-10290,-10430,-5390,3360,12180,18760,23660,25970,21630,10010,-5110,-18340,-27510,-32550,-33740,-32270,-30100,-28630,-28560,-29890,-32340,-35070,-37450,-38150,-37240,-34860,-31430,-23240,-18130,-12250,-6160,-980,2310,3710,3850,3220,2730,2870,3570,5110,6790,7770,7000,4620,1400,-1610,-4270,-6580,-9030,-11270,-13020,-14840,-15610,-14770,-11760,-5950,2730,12460,20720,26040,27860,26460,23240,19740,15750,10570,-1470,-5040,-6440,-6580,-5810,-3920,-1610,350,1610,2730,4830,7910,11970,16730,21770,26110,28630,29890,30170,29470,27720,25480,23590,22960,23380,23870,23310,20370,16030,11830,7980,3500,0
142,-840,-3780,-3710,-140,5180,10360,11130,5460,-2030,-9520,-15680,-20510,-24780,-28000,-28980,-27720,-24430,-20300,-17570,-17640,-20160,-24570,-29400,-33320,-35560,-35630,-33460,-29260,-23450,-17080,-12390,-10710,-10220,-11270,-9730,-8680,-8540,-9870,-12320,-14210,-14630,-12600,-8330,-3990,-770,-3500,-8610,-13860,-17710,-19600,-19250,-17080,-13930,-10850,-8820,-7420,-4900,-700,4760,10430,15400,19180,22190,24640,26320,26600,24920,22120,18620,15120,12110,9240,7420,6370,5810,5530,6230,8330,11690,15470,19390,23310,26600,27370,28700,29680,29540,28630,27860,27790,28700,30520,32130,32200,30310,26880,22050,16590,11830,7700,3430,-560,-3010,-1750,2730,6230,6720,5040,1260,-4480,-10080,-13020,-14070,-15120,-16310,-17430,-18410,-19110,-19670,-20580,-24710,-26530,-27440,-27580,-26670,-24640,-21630,-17920,-13860,-9870,-6720,-5600,-6580,-7980,-8890,-9380,-10220,-11340,-12530,-13510,-14070,-13720,-12880,-10990,-7840,-3990,350,4270,7280,9240,9380,7000,2380,-3780,-10850,-15680,-14070,-4200,26110,38780,47530,52220,52500,48300,39900,28070,14910,1330,-11900,-23030,-30240,-33740,-33810,-30520,-24220,-16800,-9870,-3570,2310,7560,12110,16660,20860,24220,27230,30450,33460,35700,36890,37240,36750,35210,32830,29260,24290,18200,4830,-1330,-6790,-11270,0
143,-13370,-12040,-7770,-2170,3430,7350,8330,6580,3150,-980,-5250,-9170,-12320,-15260,-18480,-21980,-24920,-27860,-31430,-35000,-37590,-39620,-40950,-40950,-38990,-35280,-30240,-24500,-19110,-15400,-13860,-14350,-16380,-19250,-21350,-20370,-17360,-13580,-10220,-8470,-8610,-10080,-11690,-11830,-9870,-6510,-2170,1470,1470,-3640,-12320,-19530,-21770,-19880,-15260,-7910,3710,17570,30030,38150,40880,41160,42070,42420,39970,34580,27790,21210,16100,14000,14770,16940,14000,23100,25200,27160,28910,33250,41720,49350,52570,53410,53480,52290,47460,40250,32970,26600,22190,20580,20930,21770,22120,21840,20650,17850,14000,10640,8470,8610,12320,18340,22750,23380,21000,16100,9940,4200,210,-3010,-7350,-15330,-17570,-18830,-19110,-18480,-17430,-16170,-15750,-17220,-19950,-21280,-18900,-13720,-5740,5040,10780,7420,1330,-2800,-9940,-17570,-24990,-29540,-31570,-33740,-34510,-31850,-26320,-19670,-13930,-10500,-10640,-14630,-21350,-29120,-36400,-42070,-44940,-43890,-32270,-24920,-16730,-7490,3010,13720,21210,23940,24010,23870,25200,28280,31640,33460,32900,29190,23170,16170,9520,3570,-4760,-10220,-12880,-16590,-19390,-20160,-17920,-11130,-1540,7140,14770,22330,28490,31010,30520,28980,27160,25060,22890,17010,13790,11060,8470,4130,-2030,-8470,-12670,-13090,-9380,-3780,0
144,1260,4550,6090,6160,5600,4550,2310,-700,-3220,-4410,-4410,-4340,-5110,-7420,-10640,-14420,-18760,-23590,-28420,-32340,-34860,-35840,-35490,-33670,-31220,-28490,-25200,-21350,-11480,-5250,1120,6440,9170,8960,5950,560,-7350,-18060,-28910,-36820,-40880,-41160,-38780,-35000,-29890,-24220,-18760,-14840,-14560,-17500,-20370,-18060,-8890,4340,17500,28770,38150,47320,56700,64470,68390,67200,61740,53620,44310,34440,24780,10990,7980,7140,8190,11130,12670,17290,20720,22540,24150,24920,26320,28770,31710,33530,33600,32480,30660,28420,25410,21350,16520,11270,5530,-1050,-8260,-14910,-20230,-22820,-21000,-15120,-8470,-3990,-1120,2030,4270,4970,4690,3990,-1470,-6090,-10850,-15400,-20090,-24850,-29610,-34090,-37310,-38570,-39200,-40040,-41090,-41930,-41930,-40600,-38010,-34370,-29960,-25620,-22050,-19600,-18410,-18200,-18690,-19950,-21140,-22680,-24430,-24640,-21630,-17010,-12670,-9030,-5880,-4060,-3710,-4970,-6790,-7000,-5880,-5460,-2170,5880,18900,33670,45710,53130,57750,61040,62090,59920,55020,48160,40670,33180,26250,20440,16730,15820,17150,20300,23380,26810,29470,29960,30520,29610,26600,24010,23520,24010,23730,22750,21630,20930,21070,22330,23940,28910,29400,27090,22190,14630,5530,-3500,-11270,-16170,-16870,-13300,-8750,-6580,-6230,-6230,0
145,-5670,-5250,-6020,-8960,-13790,-18970,-23030,-26320,-29540,-32970,-36190,-38500,-39970,-40740,-41090,-41790,-42980,-44310,-44940,-44310,-41860,-37940,-32410,-25340,-10500,-5320,-2170,-1190,-1750,-3850,-7000,-10360,-13090,-14980,-15540,-14350,-12320,-10150,-8610,-8190,-9240,-11690,-15470,-19320,-21000,-19880,-17640,-15050,-10850,-3080,8610,23590,39060,50050,56770,61390,64680,64890,61320,54880,46550,37310,28070,12530,7350,4550,3710,3990,5460,5040,10010,16170,17850,19180,21770,23940,26600,29960,31010,30730,31500,33320,34510,33530,31080,30100,28980,27650,24570,19390,12950,6580,1680,-560,-1050,-2660,-7840,-15260,-22540,-28700,-32970,-34930,-33950,-32690,-32130,-31500,-30100,-28350,-27510,-28000,-29890,-32270,-34650,-36820,-38710,-40250,-40880,-40110,-37800,-34510,-30660,-26320,-21350,-17010,-13090,-10850,-10430,-10920,-12530,-15470,-19110,-22750,-26530,-29540,-30660,-29470,-27090,-25060,-24570,-25340,-27440,-28980,-30310,-30520,-29610,-28210,-26180,-22820,-16660,-6300,7560,22890,36960,48650,58170,65800,71120,72450,69090,61880,52220,41860,31990,23800,17500,13510,12390,13720,16450,19040,21560,26390,26110,25270,30870,37380,43680,48370,52850,57190,52920,46130,38850,32480,27090,22120,17150,11060,3570,-4480,-12320,-19670,-24570,-24640,-20580,-15400,-10990,-7280,-3850,-1330,0
146,280,1330,1400,210,-2520,-6650,-11760,-17220,-22540,-27720,-32900,-37380,-40600,-42490,-43470,-43330,-41930,-40460,-28770,-24080,-21210,-18760,-17150,-18970,-21280,-25970,-30030,-30380,-28350,-26950,-24990,-21910,-17920,-13370,-9940,-9240,-10710,-12460,-13860,-15050,-16240,-16870,-15960,-14280,-12740,-11410,-9310,-5110,2310,11830,20160,25900,29470,31710,32480,30870,23520,19110,14770,11270,8330,5950,4480,4270,4620,4830,4970,5950,7630,7910,12110,14140,12880,12320,13020,13020,10850,5880,-2100,-5880,-5460,-2450,1470,4970,6510,6860,7070,6930,5950,3990,1470,-700,-1540,210,4480,14630,19880,23520,25200,25970,25200,21840,16800,11200,6300,2940,1330,1050,980,70,-1540,-4760,-9800,-15400,-21350,-26110,-30450,-31360,-28770,-23590,-15400,-6860,-3080,-3150,-4970,-7000,-9170,-10640,-11340,-11830,-12670,-13580,-14490,-18620,-21070,-23310,-24920,-24920,-23660,-20790,-18130,-16940,-16730,-15960,-14070,-11270,-7490,-2660,1960,4620,5810,7140,9660,13230,17150,19530,19110,16100,11200,6510,3640,1330,-2170,-4550,-4970,-3710,-1890,140,1750,4130,6650,10640,20650,24220,29680,35770,41440,46200,48160,47040,44030,40600,37240,33950,31010,27720,23450,19110,15190,11410,8820,9100,11480,12530,11900,11200,11130,11550,12810,15820,0
147,20230,25060,28770,30730,30660,28280,22960,14420,3640,-6440,-16730,-30030,-31150,-29050,-25060,-20580,-16520,-13370,-10640,-8610,-8400,-10640,-14210,-16310,-14840,-10430,-4690,140,2310,1610,-910,-3150,-3710,-2800,-1260,910,3290,4130,2520,-700,-4550,-7840,-9310,-9100,-7910,-6510,-4830,-2800,1260,13580,17850,18970,17220,15680,14280,12250,11270,9660,6440,1960,-3850,-10780,-16800,-20440,-21700,-20790,-18130,-15120,-11340,-6090,-770,3080,4900,5670,6510,7140,7420,7770,8540,9800,11340,13020,14770,16520,17640,17640,16730,15330,10640,6930,2590,-2450,-6020,-7210,-6860,-5250,-2940,-210,2870,7140,11690,15050,18130,21910,25900,28000,26460,19320,7280,-7350,-22820,-36190,-46550,-51730,-52640,-51380,-46550,-40880,-32480,-23590,-15540,-10150,-6790,-4550,-3220,-3080,-5040,-5740,-5950,-5670,-5530,-5460,-5600,-6300,-7350,-8820,-10360,-11130,-11270,-12320,-13230,-11970,-9170,-5460,-1120,3430,5600,4060,140,-3780,-5810,-4200,980,8190,14910,18620,18200,13790,7630,2520,-1120,-2940,-2800,-1750,-280,3920,6370,9170,12250,15750,18970,21210,22400,22960,23100,22960,22610,22960,24010,24080,22190,19040,15610,11900,8050,4690,1820,700,2170,4410,5180,4060,2100,560,280,1470,3010,4760,7280,11410,0
148,16660,21490,23030,11690,1330,-8890,-18060,-25900,-31220,-33040,-32550,-30870,-28280,-23660,-16800,-9030,-2520,1750,3990,4410,2520,-1470,-6440,-11270,-15540,-18760,-20300,-20160,-18410,-15260,-11200,-7140,-4270,-3780,-6300,-10920,-16240,-21350,-25620,-28420,-28980,-27790,-23940,-21490,-17850,-12390,-4970,3710,11900,17500,20160,21210,22680,25270,26740,25200,20160,12460,3640,-5110,-11130,-12320,-9310,-3710,3850,9800,15050,21070,23100,23660,23870,25760,28000,29960,31780,33810,33880,33390,32690,31010,27650,23520,17150,16310,17570,19390,20230,19600,16450,10150,2660,-3710,-6790,-4130,5040,19250,35490,49840,59500,63350,60620,50540,32410,8050,-19110,-43120,-58660,-63910,-60060,-50330,-37660,-24920,-14910,-9100,-8330,-11200,-15330,-18690,-21140,-23450,-28490,-30310,-29680,-26110,-20510,-14350,-9450,-6790,-6230,-9450,-20020,-37590,-56420,-69440,-73430,-66780,-53340,-37450,-22120,-10010,-2800,-1050,-3780,-9800,-16730,-21770,-22190,-14280,2380,25760,51660,75670,95130,107240,109690,101640,84630,61530,35490,-12320,-28140,-35980,-34860,-27790,-17570,-6790,4900,14770,22470,26600,28280,28770,28420,28280,28910,27790,23800,20720,19600,19810,21350,23940,26810,29050,29750,28770,26460,22470,16310,9030,3570,3430,8260,14000,17780,18830,18270,15190,0,-11760,0
